7f000001:986a	6785:145	12717867	12722170	1	6540
7f000001:986a	6785:146	12850295	12854276	1	17857
7f000001:986a	6785:147	12964833	12970036	1	5426
7f000001:986a	6785:148	13092588	13096508	1	1177
7f000001:986a	6785:149	13174407	13180106	1	27541
7f000001:986a	6785:150	13218174	13239542	1	1823
7f000001:986a	6785:151	13300973	13304516	1	21843
7f000001:986a	6785:152	13397904	13400823	1	29900
7f000001:986a	6785:153	13479208	13483127	1	19277
7f000001:986a	6785:154	13625878	13631396	1	9019
7f000001:986a	6785:155	13688013	13690577	1	13847
7f000001:986a	6785:156	13764648	13767354	1	3423
7f000001:986a	6785:157	13825490	13829416	1	20028
7f000001:986a	6785:158	13882364	13907009	1	46096
7f000001:986a	6785:159	13976569	14000670	1	3156
7f000001:986a	6785:160	14034020	14058800	1	7434
7f000001:986a	6785:161	14065005	14120363	1	5976
7f000001:986a	6785:162	14169525	14173396	1	6695
7f000001:986a	6785:163	14211324	14236568	1	32253
7f000001:986a	6785:164	14240447	14323318	2	145735
7f000001:986a	6785:165	14308032	14472355	3	89547
7f000001:986a	6785:166	14369157	14577951	3	41346
7f000001:986a	6785:167	14449825	14635520	3	79055
7f000001:986a	6785:168	14555322	14724672	3	62953
7f000001:986a	6785:169	14599014	14783570	3	62834
7f000001:986a	6785:170	14679045	14878381	3	31442
7f000001:986a	6785:171	14746051	14951884	4	59471
7f000001:986a	6785:172	14807259	15010026	3	56239
7f000001:986a	6785:173	14898572	15075067	3	65527
7f000001:986a	6785:174	14922445	15154318	2	33825
7f000001:986a	6785:175	15061401	15286156	2	27669
7f000001:986a	6785:176	15165872	15378032	2	36478
7f000001:986a	6785:177	15316854	15426186	2	36251
7f000001:986a	6785:178	15392950	15511719	3	107892
7f000001:986a	6785:179	15428779	15577471	3	110173
7f000001:986a	6785:180	15454558	15731609	4	30327
7f000001:986a	6785:181	15552650	15790948	4	52404
7f000001:986a	6785:182	15591551	15858620	4	45116
7f000001:986a	6785:183	15651363	15929043	4	40693
7f000001:986a	6785:184	15735862	15988175	4	39269
7f000001:986a	6785:185	15801420	16068058	4	17483
7f000001:986a	6785:186	15869520	16128851	4	14091
7f000001:986a	6785:187	15941094	16155330	3	4459
7f000001:986a	6785:188	16036822	16214014	2	2762
7f000001:986a	6785:189	16128331	16240962	2	34508
7f000001:986a	6785:190	16214251	16273252	1	34020
7f000001:986a	6785:191	16299866	16320324	1	13308
7f000001:986a	6785:192	16362172	16388359	1	13527
7f000001:986a	6785:193	16426377	16455691	1	35918
7f000001:986a	6785:194	16536864	16545941	1	30054
7f000001:986a	6785:195	16642481	16645639	1	4465
7f000001:986a	6785:196	16763548	16767358	1	27129
7f000001:986a	6785:197	16835772	16840600	1	2184
7f000001:986a	6785:198	16901181	16903993	1	42824
7f000001:986a	6785:199	16964713	17000533	1	47347
7f000001:986a	6785:200	17047057	17102648	1	6062
7f000001:986a	6785:201	17108519	17154622	1	44898
7f000001:986a	6785:202	17166926	17296310	1	10493
7f000001:986a	6785:203	17406589	17476812	1	10109
7f000001:986a	6785:204	17550174	17554716	1	38191
7f000001:986a	6785:205	17615832	17648643	1	3421
7f000001:986a	6785:206	17655360	17706336	1	1017
7f000001:986a	6785:207	17742288	17763741	1	38331
7f000001:986a	6785:208	17821227	17828966	1	41519
7f000001:986a	6785:209	17911476	17914831	1	9934
7f000001:986a	6785:210	17999248	18003310	1	14394
7f000001:986a	6785:211	18081811	18085628	1	14843
7f000001:986a	6785:212	18099414	18167372	2	18931
7f000001:986a	6785:213	18161940	18232366	2	55618
7f000001:986a	6785:214	18224706	18302716	2	64701
7f000001:986a	6785:215	18297475	18400901	2	36588
7f000001:986a	6785:216	18360479	18454874	2	43867
7f000001:986a	6785:217	18444258	18487504	1	30335
7f000001:986a	6785:218	18531934	18554421	1	16137
7f000001:986a	6785:219	18595825	18626671	1	10745
7f000001:986a	6785:220	18666591	18693725	1	18238
7f000001:986a	6785:221	18748359	18767742	1	1558
7f000001:986a	6785:222	18786697	18825750	1	4868
7f000001:986a	6785:223	18876598	18886764	1	4189
7f000001:986a	6785:224	18924327	18947309	1	19078
7f000001:986a	6785:225	18996414	19022955	2	30924
7f000001:986a	6785:226	19014951	19106483	2	13446
7f000001:986a	6785:227	19055980	19161106	2	54559
7f000001:986a	6785:228	19128336	19230263	1	44888
7f000001:986a	6785:229	19249662	19333554	1	13610
7f000001:986a	6785:230	19349249	19404737	2	54333
7f000001:986a	6785:231	19402416	19468799	1	47337
7f000001:986a	6785:232	19503315	19569577	1	28231
7f000001:986a	6785:233	19593969	19652710	1	23216
7f000001:986a	6785:234	19662221	19730613	2	65071
7f000001:986a	6785:235	19721564	19824342	2	47644
7f000001:986a	6785:236	19796236	19904049	2	24834
7f000001:986a	6785:237	19896999	19980184	1	2336
7f000001:986a	6785:238	20017412	20036505	1	25345
7f000001:986a	6785:239	20083437	20115655	1	80388
7f000001:986a	6785:240	20154120	20271780	1	42354
7f000001:986a	6785:241	20307368	20397366	2	107341
7f000001:986a	6785:242	20364179	20466394	1	94979
7f000001:986a	6785:243	20476287	20618450	2	37949
7f000001:986a	6785:244	20594928	20687188	1	26234
7f000001:986a	6785:245	20730588	20770324	1	21267
7f000001:986a	6785:246	20787339	20849390	1	2441
7f000001:986a	6785:247	20851362	20907942	1	33502
7f000001:986a	6785:248	20935493	20997616	1	5693
7f000001:986a	6785:249	21004796	21058159	1	3996
7f000001:986a	6785:250	21065125	21116863	1	18422
7f000001:986a	6785:251	21162543	21169316	1	17081
7f000001:986a	6785:252	21228890	21235857	1	23246
7f000001:986a	6785:253	21316390	21320647	1	3693
7f000001:986a	6785:254	21395384	21399549	1	82487
7f000001:986a	6785:255	21451623	21537248	1	26850
7f000001:986a	6785:256	21563814	21619932	1	41652
7f000001:986a	6785:257	21627134	21716951	1	49360
7f000001:986a	6785:258	21738658	21823246	2	28799
7f000001:986a	6785:259	21807672	21879472	1	27893
7f000001:986a	6785:260	21898040	21935671	1	7007
7f000001:986a	6785:261	21967631	21999740	1	32271
7f000001:986a	6785:262	22038102	22088677	1	68683
7f000001:986a	6785:263	22091963	22214440	3	16944
7f000001:986a	6785:264	22124712	22278921	3	19237
7f000001:986a	6785:265	22162450	22337981	2	16839
7f000001:986a	6785:266	22255614	22402969	2	105973
7f000001:986a	6785:267	22360117	22468132	2	114719
7f000001:986a	6785:268	22419384	22587179	3	37159
7f000001:986a	6785:269	22481297	22659851	3	30877
7f000001:986a	6785:270	22563148	22725611	3	28754
7f000001:986a	6785:271	22631144	22787161	3	22391
7f000001:986a	6785:272	22691116	22852763	3	35604
7f000001:986a	6785:273	22763948	22916984	2	25686
7f000001:986a	6785:274	22836688	22973066	2	29305
